cluster1,cluster2,distance,sample_count
477.0,610.0,0.12520512367465023,2.0
1949.0,3891.0,0.1252872391102679,3.0
3573.0,4497.0,0.12547305551686957,4.0
1707.0,4078.0,0.12576052381428066,3.0
4108.0,4573.0,0.12580304713716545,5.0
338.0,1752.0,0.12610432102160224,2.0
4282.0,4388.0,0.12644816233718895,7.0
1177.0,2051.0,0.12654583693073132,2.0
1324.0,4435.0,0.12655085268673924,4.0
1644.0,1709.0,0.12680929509618252,2.0
588.0,805.0,0.1268592488663497,2.0
3557.0,4357.0,0.1269056345948537,7.0
456.0,2671.0,0.1269251225404521,2.0
677.0,2428.0,0.1270810139012756,2.0
4364.0,4453.0,0.12708763365251408,4.0
1656.0,4715.0,0.12751970740549107,4.0
654.0,4426.0,0.1276375868069898,4.0
168.0,4181.0,0.12800716555344666,3.0
4198.0,4399.0,0.1281175752495538,7.0
3962.0,4101.0,0.12821189874222097,6.0
4244.0,4475.0,0.1283906120163936,13.0
2953.0,4488.0,0.12844187538672797,5.0
1888.0,4597.0,0.12876618906401896,4.0
3143.0,3641.0,0.12910008778549026,7.0
724.0,4507.0,0.12940614476375337,5.0
294.0,4535.0,0.12948067175959302,4.0
224.0,4674.0,0.13007541800450256,3.0
1370.0,4300.0,0.13031097929159013,3.0
4340.0,4384.0,0.13105169156074062,4.0
1756.0,4353.0,0.13111720836006088,4.0
321.0,2450.0,0.13157913689934783,2.0
4443.0,4634.0,0.13174565237981942,8.0
3931.0,4110.0,0.1317879784126345,8.0
2767.0,3751.0,0.131847240199393,3.0
1793.0,4625.0,0.13225589665681795,7.0
105.0,4407.0,0.13265262095032437,4.0
3947.0,4216.0,0.1330470308397086,7.0
577.0,4690.0,0.13305059066839928,4.0
3461.0,4466.0,0.13307862094482095,7.0
1461.0,4521.0,0.13308197866590835,6.0
1005.0,2855.0,0.13318308236845144,2.0
2053.0,2517.0,0.13320291557478026,2.0
606.0,3889.0,0.1334408437571881,3.0
636.0,4473.0,0.134138864253074,3.0
4015.0,4155.0,0.13447027392488187,5.0
3982.0,4604.0,0.13463485924929292,5.0
3702.0,4377.0,0.13498344874909818,5.0
3524.0,4218.0,0.1354445011030957,11.0
4070.0,4626.0,0.13553197651495424,10.0
1829.0,4541.0,0.1355943650007472,6.0
1816.0,4132.0,0.135712761252543,4.0
1548.0,4737.0,0.13583119177272954,3.0
3152.0,4099.0,0.1361604891261449,5.0
4397.0,4694.0,0.13621883893231143,28.0
4210.0,4795.0,0.13647810862220558,8.0
131.0,4590.0,0.136706866843778,3.0
4258.0,4478.0,0.13675090199416914,9.0
4516.0,4641.0,0.13676320207352435,6.0
4277.0,4568.0,0.13707084311042822,6.0
3817.0,4456.0,0.1372353113364744,5.0
908.0,4414.0,0.13724885325230535,3.0
3633.0,3888.0,0.13731103730786812,4.0
3342.0,4303.0,0.13762768996427427,5.0
4316.0,4749.0,0.13780211647775617,5.0
2970.0,4376.0,0.1383183494259148,5.0
779.0,4381.0,0.13865984940585374,3.0
3876.0,3934.0,0.13888850531152291,4.0
3714.0,3917.0,0.13912534165187454,5.0
2917.0,4339.0,0.13929119894629258,4.0
39.0,783.0,0.1394203663538616,2.0
2599.0,3447.0,0.13954776695749377,3.0
3885.0,4670.0,0.14064147868910507,11.0
939.0,4371.0,0.14065712004391387,3.0
3822.0,4726.0,0.14092984564847913,5.0
3865.0,4503.0,0.14133565196274214,5.0
490.0,2195.0,0.14133584720825598,2.0
2482.0,4367.0,0.14164763679054096,4.0
755.0,4844.0,0.14193187153739428,3.0
4039.0,4525.0,0.14217811872875352,6.0
1021.0,4596.0,0.14256858639701417,4.0
4093.0,4425.0,0.14277392673207903,8.0
1703.0,4618.0,0.14278896174199643,4.0
3323.0,4157.0,0.14286546596550637,4.0
4159.0,4449.0,0.14311395807990238,6.0
4221.0,4592.0,0.1436386406244019,5.0
322.0,4238.0,0.14368637429149902,5.0
3906.0,3950.0,0.1438251783308025,5.0
963.0,2088.0,0.14452175401116685,2.0
241.0,785.0,0.14487661682972514,2.0
3896.0,4310.0,0.1449967608888305,6.0
1362.0,4201.0,0.14519895510846187,4.0
4087.0,4765.0,0.14529254619191945,9.0
1489.0,1926.0,0.14536951861651004,2.0
1479.0,4692.0,0.14549403419457352,4.0
776.0,1384.0,0.14552601481807936,2.0
1653.0,4248.0,0.14554993585388953,3.0
3681.0,4612.0,0.14627803600988484,5.0
1616.0,4857.0,0.1466287250033415,9.0
4262.0,4761.0,0.14670320480400165,8.0
2518.0,2688.0,0.14676681346611425,2.0
4409.0,4869.0,0.14683885039738437,10.0
4150.0,4351.0,0.14717601277250023,6.0
4135.0,4759.0,0.14809802954327025,4.0
3922.0,4223.0,0.1482304957553941,5.0
3992.0,4491.0,0.14863392589861857,6.0
3847.0,4565.0,0.14905980291989662,5.0
177.0,4293.0,0.14913132270630616,3.0
803.0,3797.0,0.14920791109353088,4.0
1221.0,4902.0,0.14934630576241611,5.0
697.0,4756.0,0.14962850423278135,5.0
3801.0,4560.0,0.15016166928344593,6.0
1497.0,4764.0,0.15026076458283366,4.0
4040.0,4403.0,0.15055056487139448,4.0
947.0,4629.0,0.15066540751162424,8.0
3015.0,4007.0,0.15074253229458456,7.0
1954.0,3772.0,0.1510028458797542,3.0
4008.0,4195.0,0.15135885038058008,4.0
4375.0,4622.0,0.1515438468355363,6.0
1475.0,4782.0,0.15222922368328795,6.0
2178.0,4695.0,0.1522987950160163,5.0
2744.0,3381.0,0.15282991470096569,3.0
1952.0,4845.0,0.15295911222298006,3.0
1012.0,4856.0,0.15318180503290288,6.0
314.0,4725.0,0.15330106357275086,5.0
4254.0,4614.0,0.15334828974782058,7.0
2535.0,4519.0,0.1534669433461794,4.0
4251.0,4904.0,0.1547435672030656,4.0
4321.0,4828.0,0.1557594077962605,4.0
1364.0,3509.0,0.15580726862431274,3.0
1390.0,4564.0,0.15613425768130687,3.0
4691.0,4837.0,0.15618557916066683,8.0
1095.0,4874.0,0.15754170418718394,6.0
2575.0,4851.0,0.15804337954900696,7.0
4583.0,4907.0,0.15858277862380893,4.0
1944.0,4554.0,0.15885062828658705,3.0
1818.0,3895.0,0.15928123490038318,4.0
2420.0,4652.0,0.15942604205532,3.0
4220.0,4345.0,0.15977967789088862,7.0
387.0,4589.0,0.1597981696965486,4.0
3810.0,4768.0,0.16014131576509513,10.0
2742.0,4520.0,0.16039421183660063,3.0
3341.0,4698.0,0.160621187555373,5.0
3897.0,4524.0,0.16080607235467512,7.0
4102.0,4714.0,0.1608644974037948,9.0
4122.0,4663.0,0.16090144649199475,7.0
360.0,3638.0,0.16097049895374524,3.0
4468.0,4593.0,0.16140513784469365,6.0
4595.0,4814.0,0.16154866362796355,10.0
4299.0,4523.0,0.16159028054909383,13.0
4551.0,4704.0,0.16166768454795336,11.0
4280.0,4288.0,0.16171295795403395,8.0
1581.0,1801.0,0.16189464329292713,2.0
4000.0,4360.0,0.16208317206693343,8.0
4036.0,4740.0,0.1621163846060603,5.0
4166.0,4222.0,0.16216921858941158,5.0
2302.0,4231.0,0.16224402516306316,3.0
455.0,4754.0,0.1623806231939871,4.0
4512.0,4736.0,0.1628582929710027,6.0
3584.0,4769.0,0.16347473673227525,5.0
4305.0,4786.0,0.16385644841511574,9.0
243.0,3324.0,0.1638594648264151,3.0
4728.0,4772.0,0.16417950774319576,7.0
3237.0,4298.0,0.1648946877697102,6.0
1098.0,4630.0,0.16506867291668842,4.0
4038.0,4706.0,0.16511789636628738,6.0
3783.0,4515.0,0.1651637600647604,5.0
2593.0,4827.0,0.16622603217270707,13.0
265.0,3065.0,0.16632255433756923,3.0
760.0,2298.0,0.16649150362574353,2.0
262.0,4490.0,0.16685628193317179,3.0
643.0,4952.0,0.16691780407709522,7.0
3660.0,4467.0,0.1674244863251387,10.0
3830.0,4707.0,0.16744133147150836,6.0
4131.0,4653.0,0.1675510437774778,7.0
4555.0,4800.0,0.16813046430681666,5.0
1275.0,2793.0,0.16894121371565898,2.0
1136.0,3141.0,0.16922298243016926,3.0
621.0,2148.0,0.16926843860030022,2.0
4243.0,4600.0,0.16931507514096739,4.0
2366.0,4900.0,0.16947891166497028,8.0
3105.0,4417.0,0.16980465625498042,8.0
4232.0,4648.0,0.16980817942303653,7.0
3663.0,4711.0,0.1698510297565655,4.0
1292.0,3576.0,0.1700699466476717,3.0
268.0,2652.0,0.1703997115489917,2.0
4060.0,4422.0,0.1706171165084896,4.0
233.0,4799.0,0.17066778002255337,3.0
4383.0,4811.0,0.17076713839512933,7.0
4072.0,4708.0,0.17116112490450341,7.0
3373.0,4594.0,0.17122604994112037,4.0
4387.0,4947.0,0.171720893071579,34.0
1849.0,4162.0,0.1718589368253958,5.0
3485.0,3959.0,0.17187839456567477,4.0
3221.0,4511.0,0.17191406605429155,10.0
4113.0,4463.0,0.17250418521843522,5.0
900.0,1950.0,0.17280184749443783,2.0
2598.0,4716.0,0.17362369136190636,6.0
2656.0,4401.0,0.17385363909624846,3.0
4168.0,4701.0,0.17427495032182208,4.0
1885.0,4797.0,0.17454912838045672,6.0
2846.0,4200.0,0.17477486562121758,3.0
1476.0,4790.0,0.17497930187094518,4.0
911.0,1116.0,0.1750949081413448,2.0
2634.0,4607.0,0.17537550736413432,4.0
1354.0,2824.0,0.17547570645657587,2.0
1044.0,4720.0,0.17548048841279615,4.0
1516.0,4671.0,0.17615843209275475,5.0
4120.0,4578.0,0.17616208041682876,8.0
2093.0,4682.0,0.17623157836131187,5.0
1246.0,4602.0,0.17659828054552218,5.0
3233.0,4543.0,0.17672413153981606,6.0
142.0,4517.0,0.17698152424205701,4.0
4406.0,4673.0,0.17710799433120575,4.0
20.0,4343.0,0.1776673654716709,4.0
4153.0,4402.0,0.17778267181181037,8.0
2351.0,4710.0,0.17800142880968461,4.0
3844.0,4328.0,0.17802949523652456,6.0
3072.0,4073.0,0.17812476966939816,7.0
3628.0,3979.0,0.17837700638270812,5.0
2871.0,3886.0,0.17907478818211867,3.0
4311.0,4599.0,0.179357556369165,9.0
1911.0,4758.0,0.17938336758661774,6.0
2911.0,4059.0,0.18009998957065235,3.0
1298.0,4492.0,0.18026605846772825,3.0
1102.0,4850.0,0.18055500633447077,5.0
4230.0,4805.0,0.18083165671187296,7.0
75.0,3957.0,0.18090150936538693,3.0
4649.0,4688.0,0.18119428214757272,6.0
4174.0,4802.0,0.1813958888758406,6.0
2991.0,4566.0,0.1818772625673674,5.0
4534.0,5004.0,0.18193795117190162,11.0
1456.0,2863.0,0.18219529202884202,2.0
4369.0,4550.0,0.18264995671861056,5.0
2502.0,3942.0,0.18270828208293827,3.0
1192.0,4760.0,0.1827676698498601,7.0
4172.0,4820.0,0.18284987204030081,10.0
1717.0,4233.0,0.18313552409605735,3.0
3173.0,4455.0,0.18332723253100525,4.0
2889.0,4510.0,0.1844954511894771,5.0
4428.0,5042.0,0.1847471326116624,15.0
210.0,3414.0,0.18547065086824852,6.0
4433.0,4702.0,0.18567973845208985,6.0
4331.0,4553.0,0.18608393052203065,10.0
3016.0,4739.0,0.18624764785254724,4.0
1995.0,4926.0,0.18646163450501452,9.0
3682.0,4879.0,0.18668957767175814,12.0
4613.0,4848.0,0.18748775839755016,12.0
204.0,666.0,0.18753308652712414,2.0
841.0,4186.0,0.187839520091166,3.0
76.0,605.0,0.1878416030997184,2.0
917.0,4667.0,0.18806476079805448,5.0
4352.0,4991.0,0.1881195201720069,12.0
4721.0,4798.0,0.18835489453251178,12.0
1183.0,4544.0,0.18855522380861664,5.0
4458.0,4867.0,0.18864945499888927,6.0
761.0,2740.0,0.18890400442954797,2.0
1869.0,3893.0,0.18946724739340198,4.0
3269.0,3985.0,0.18952509682641835,5.0
843.0,2001.0,0.1897933848928573,2.0
584.0,4010.0,0.1898268292337337,6.0
252.0,4986.0,0.1898850347693569,3.0
1979.0,4448.0,0.18995728228701333,5.0
1795.0,4779.0,0.19084755127229305,3.0
4289.0,4610.0,0.19085587026261486,5.0
4713.0,4825.0,0.19088219125951983,6.0
421.0,912.0,0.19094137589568452,2.0
1473.0,2542.0,0.19101982403516812,2.0
4382.0,4660.0,0.19103188796775922,7.0
3969.0,4496.0,0.19103824737191208,4.0
4447.0,4860.0,0.1914657084939143,12.0
4427.0,4912.0,0.19174801113164558,13.0
4416.0,4781.0,0.19229560132240459,4.0
3833.0,4784.0,0.1924223868776088,4.0
4870.0,4885.0,0.19255061161498596,9.0
4546.0,4651.0,0.19260182554772198,11.0
4865.0,4953.0,0.1927028365525988,8.0
2054.0,4088.0,0.19291961666144236,5.0
2011.0,2524.0,0.19419733331037975,2.0
4173.0,4575.0,0.194402868990771,8.0
2328.0,4562.0,0.19471710722392868,3.0
4719.0,4788.0,0.1957982510264846,8.0
4090.0,4540.0,0.19737455082722663,6.0
4405.0,4923.0,0.19775051890490966,11.0
794.0,4942.0,0.19815859898491234,11.0
3766.0,4854.0,0.19824865120446128,7.0
4658.0,4778.0,0.19835762731124457,6.0
4080.0,4644.0,0.19855359717280097,5.0
1965.0,4290.0,0.1986367437009727,3.0
4569.0,4672.0,0.19903176872082667,23.0
1357.0,3923.0,0.19925886296719614,3.0
4253.0,4767.0,0.19932250928854423,8.0
4133.0,4679.0,0.19963959130287415,5.0
405.0,4810.0,0.20088399885412428,5.0
179.0,5085.0,0.20109749909044872,6.0
3601.0,4774.0,0.20242809538629739,6.0
3915.0,3997.0,0.202995409766401,4.0
4833.0,5067.0,0.20360758414946628,11.0
2094.0,4989.0,0.2040065803738473,4.0
4034.0,4843.0,0.20402963426923482,9.0
4235.0,5060.0,0.20421285211845105,18.0
3415.0,4531.0,0.20435399450237038,4.0
4379.0,4937.0,0.20518338692376129,7.0
4317.0,5172.0,0.2054003471528901,13.0
1927.0,4887.0,0.20554285930992966,3.0
4432.0,4938.0,0.2056610009187056,7.0
1266.0,1727.0,0.20646460877815345,2.0
4637.0,4818.0,0.20676466152166265,5.0
4806.0,5113.0,0.20710830036304065,6.0
4389.0,4821.0,0.20712351733229445,7.0
3953.0,3988.0,0.20735119306941058,5.0
4358.0,4556.0,0.20751998386429998,7.0
2628.0,4635.0,0.20761454834607287,4.0
997.0,1734.0,0.2082771070496785,2.0
4732.0,4950.0,0.2082951874153125,12.0
4601.0,4664.0,0.20867398852515928,6.0
2837.0,4460.0,0.20892371957522585,4.0
2273.0,5005.0,0.21064645311201205,5.0
3839.0,4411.0,0.2107268149325245,9.0
2333.0,4536.0,0.21082773015031916,3.0
4268.0,4883.0,0.21187571404671846,7.0
4609.0,4914.0,0.21209603174865804,16.0
4106.0,4693.0,0.21217495983613313,5.0
2468.0,5055.0,0.212348291258762,8.0
3718.0,4819.0,0.21269430989405758,6.0
3926.0,4812.0,0.2141888582743189,7.0
2964.0,4822.0,0.214752502558016,6.0
2057.0,5070.0,0.2147988130545322,4.0
4920.0,5032.0,0.21526991362174122,7.0
582.0,5041.0,0.21558653074384565,11.0
2580.0,4628.0,0.21598681033159112,4.0
4639.0,4875.0,0.21600480701571628,6.0
450.0,2724.0,0.21609054439462422,2.0
4542.0,4955.0,0.21616982498337367,10.0
3129.0,4835.0,0.2163307840332909,8.0
4350.0,4709.0,0.2166854526430019,9.0
3523.0,4193.0,0.21672907308296874,8.0
4659.0,4997.0,0.21718874789253134,7.0
4729.0,4829.0,0.21824006746851515,6.0
509.0,3670.0,0.21913481106762364,3.0
1467.0,4139.0,0.22022393148638916,4.0
3484.0,5124.0,0.220250996688656,13.0
717.0,4996.0,0.22099817949462847,5.0
4241.0,4260.0,0.22138593899647246,8.0
4687.0,4977.0,0.22194221901772204,10.0
4363.0,4571.0,0.22285550016542985,7.0
2254.0,5089.0,0.22324152412583778,3.0
4603.0,5099.0,0.22344764476709433,7.0
4304.0,4508.0,0.22352103784207022,7.0
737.0,4893.0,0.2238043436364538,4.0
4552.0,4895.0,0.22389364612001775,8.0
2398.0,4669.0,0.22402564927974716,4.0
4743.0,5136.0,0.22426795990307785,15.0
2849.0,4916.0,0.22428650737807432,5.0
946.0,4965.0,0.22457561007721308,12.0
4606.0,5135.0,0.22481906970708412,8.0
2718.0,4434.0,0.22485157921004376,7.0
3782.0,5084.0,0.2249665297558141,37.0
3619.0,5075.0,0.2250851633609957,9.0
867.0,4730.0,0.2253849263370713,9.0
4662.0,4985.0,0.2254562227909827,14.0
2066.0,4987.0,0.2255708315856659,5.0
4858.0,5107.0,0.22568521739432865,7.0
3005.0,3188.0,0.22584081922582339,4.0
4586.0,4905.0,0.22603359979605497,12.0
4334.0,4824.0,0.22721182346477914,9.0
4361.0,4872.0,0.2273243519371631,5.0
4547.0,4633.0,0.22793161328288503,10.0
3346.0,4838.0,0.22848571847613486,5.0
3264.0,4994.0,0.22880720087644835,12.0
4979.0,5175.0,0.2297248565397259,11.0
3382.0,3901.0,0.23139752776938574,4.0
4735.0,5134.0,0.23207246739968485,13.0
4207.0,4611.0,0.23302601902733444,6.0
3403.0,4972.0,0.23314788730371003,8.0
4684.0,4983.0,0.2333042376898864,9.0
4733.0,4913.0,0.23333437329577353,11.0
3316.0,4074.0,0.2334283630197365,5.0
2597.0,5203.0,0.23368205868450218,6.0
4527.0,4910.0,0.23373668381679732,9.0
4862.0,5087.0,0.2341216323100882,19.0
3974.0,4617.0,0.2345630940258591,4.0
1866.0,4025.0,0.23464363227753557,3.0
4471.0,4871.0,0.23475444346642735,17.0
1984.0,4246.0,0.23485033785580722,3.0
663.0,4579.0,0.23492277320173086,3.0
206.0,4066.0,0.23540056033917894,4.0
3837.0,4398.0,0.23597222715028127,6.0
658.0,4041.0,0.23625321611843247,4.0
722.0,2327.0,0.23695425768763145,2.0
1922.0,5050.0,0.23716773941032376,5.0
4598.0,4746.0,0.23736243346218686,6.0
4576.0,5079.0,0.23868435604343716,7.0
4727.0,4751.0,0.23999093230198768,5.0
4915.0,5142.0,0.24021326356224704,8.0
4623.0,4921.0,0.24142184127231295,6.0
4271.0,4951.0,0.2415785866002463,13.0
4930.0,5018.0,0.2422520181087035,14.0
4834.0,4897.0,0.24232731631441098,7.0
3468.0,5158.0,0.24240388569338123,8.0
4065.0,5061.0,0.24278301155889953,5.0
4585.0,4946.0,0.2428704540908495,7.0
4928.0,5114.0,0.24314614148105082,16.0
4981.0,5078.0,0.24364230834185505,4.0
4572.0,5033.0,0.2436947553649529,13.0
4717.0,5198.0,0.24413837962494717,10.0
4557.0,4998.0,0.2451641172020777,9.0
4469.0,4548.0,0.24549318377646284,4.0
2331.0,5011.0,0.245878171738708,7.0
1237.0,2158.0,0.2462923780810355,2.0
791.0,3639.0,0.24654714192227997,3.0
2071.0,4908.0,0.24750608092369908,5.0
4755.0,5280.0,0.24836960752562742,15.0
4558.0,4680.0,0.24937473787548034,8.0
4003.0,4638.0,0.2493849985063612,6.0
1047.0,5027.0,0.2498795440098609,5.0
2664.0,5080.0,0.2520861853506624,4.0
4577.0,4889.0,0.25221875422949563,8.0
4480.0,5176.0,0.25313429153496275,16.0
4452.0,5002.0,0.25383558930722755,7.0
2354.0,4919.0,0.25384936928314555,5.0
4744.0,5031.0,0.2543518236756785,11.0
646.0,3627.0,0.25455996510285234,3.0
4582.0,4909.0,0.2547269194016545,8.0
69.0,4884.0,0.2548045202256331,5.0
2714.0,4971.0,0.25601996847707076,4.0
1978.0,4804.0,0.2560782720852362,3.0
4864.0,5056.0,0.25725248038960746,9.0
4085.0,4852.0,0.2580417023778251,4.0
4661.0,4666.0,0.258257405944534,9.0
329.0,5117.0,0.26130889822067505,4.0
1650.0,2458.0,0.26148484986065623,2.0
4563.0,5022.0,0.26206932910176894,6.0
780.0,5015.0,0.26236876156274264,4.0
4873.0,5162.0,0.2625128925283647,12.0
3507.0,4978.0,0.2626531117167227,8.0
3510.0,4999.0,0.2630447746068071,7.0
4823.0,5091.0,0.26325387699656505,9.0
4697.0,4718.0,0.26496607527949995,8.0
4194.0,4861.0,0.26526288294886785,10.0
2101.0,3091.0,0.26534897868128826,3.0
4498.0,4608.0,0.26565302182120115,8.0
1468.0,4295.0,0.26583141889819684,6.0
4481.0,5127.0,0.2662472166125684,5.0
4514.0,4940.0,0.2666533016705978,8.0
1518.0,4203.0,0.2671087604996182,5.0
4605.0,4918.0,0.2675752536119237,8.0
4678.0,4700.0,0.26795206963764057,7.0
184.0,4722.0,0.26801099504992476,7.0
4929.0,4960.0,0.2684570746394347,8.0
4643.0,4815.0,0.26855661426667105,8.0
2432.0,5243.0,0.2686421998800212,9.0
4961.0,5058.0,0.2695331996398895,11.0
3620.0,5063.0,0.26975153210933084,5.0
4538.0,4656.0,0.26982659988830354,6.0
3359.0,5207.0,0.2701134271746826,14.0
2632.0,4791.0,0.2701266678874452,7.0
4773.0,5111.0,0.2703431117300123,12.0
1272.0,2561.0,0.270409720567027,2.0
4677.0,4752.0,0.27070761697355045,7.0
4762.0,4775.0,0.27285129845302836,10.0
2861.0,4808.0,0.27365968056164214,3.0
3808.0,5017.0,0.2737989255284517,7.0
5088.0,5213.0,0.27385924058750577,12.0
436.0,2752.0,0.2750581599998801,2.0
4493.0,4647.0,0.27515341133029364,12.0
4958.0,5104.0,0.277511775957505,11.0
5083.0,5189.0,0.27993731939010585,8.0
4505.0,4976.0,0.2799432370991687,6.0
4370.0,4903.0,0.28006150595566476,5.0
4143.0,5053.0,0.28024500692120696,11.0
4615.0,4878.0,0.281627996104464,9.0
1840.0,4982.0,0.2840315588792214,3.0
4580.0,4995.0,0.28427949627764293,10.0
711.0,4574.0,0.2846955448515453,4.0
4925.0,5123.0,0.285360910706245,13.0
4584.0,5054.0,0.28536792161552915,5.0
4249.0,4747.0,0.28571788867415215,7.0
4123.0,4943.0,0.2863902161783927,8.0
4442.0,5241.0,0.287354166196519,10.0
4461.0,5161.0,0.28843201878345553,10.0
263.0,2444.0,0.28933546215374084,2.0
4785.0,5153.0,0.2893713890422302,10.0
4836.0,5044.0,0.2894041426837475,12.0
1340.0,4086.0,0.2898202000277652,4.0
5047.0,5304.0,0.2910059769622918,10.0
967.0,1008.0,0.2915385067892395,2.0
16.0,2068.0,0.2935214785200109,2.0
4898.0,5009.0,0.294051599538805,8.0
537.0,4842.0,0.29447008935258256,3.0
3786.0,4413.0,0.2952687031948124,4.0
4489.0,5206.0,0.2963768367197217,7.0
3481.0,5034.0,0.29726740100359605,5.0
4640.0,5126.0,0.2983305813404844,8.0
4561.0,5119.0,0.2984614451877016,11.0
4152.0,5188.0,0.300007207191262,9.0
3921.0,5023.0,0.3021220958414164,6.0
4636.0,4699.0,0.3025694442365851,11.0
4876.0,5193.0,0.30283556086182145,26.0
763.0,4500.0,0.3039962194686164,3.0
2191.0,5244.0,0.3045077587962779,5.0
3841.0,5106.0,0.3055713491577921,6.0
4894.0,5271.0,0.3056951785737343,8.0
4533.0,5173.0,0.30616074735938287,5.0
1224.0,5069.0,0.3067440632124794,3.0
1874.0,3164.0,0.30780720510315435,5.0
4272.0,5120.0,0.3101550659060513,7.0
4793.0,4993.0,0.31140930019039337,4.0
4109.0,5121.0,0.31327893372026044,9.0
4229.0,4783.0,0.3136245763107886,5.0
1834.0,5155.0,0.3137228157431971,6.0
4092.0,5262.0,0.3156955984792628,14.0
1940.0,5065.0,0.3157355816813586,11.0
4581.0,4931.0,0.3170969741116119,6.0
4922.0,5138.0,0.3178390037110257,13.0
4787.0,5204.0,0.3182446545803626,12.0
4327.0,5218.0,0.3185373263245669,11.0
961.0,5157.0,0.31859949142274563,6.0
2521.0,5342.0,0.3204362000846822,9.0
4881.0,5132.0,0.3206243442680268,9.0
4180.0,5228.0,0.3214439755594579,12.0
183.0,5109.0,0.32213332884899337,5.0
4859.0,5299.0,0.3226060915464971,14.0
4167.0,5209.0,0.3234367165407384,9.0
4655.0,5154.0,0.32361072304333266,6.0
5105.0,5170.0,0.3248711549420004,9.0
5101.0,5251.0,0.3254092582516423,17.0
726.0,1893.0,0.32561049395205505,2.0
4450.0,4530.0,0.32704961514261444,8.0
427.0,2746.0,0.3283185436498281,2.0
4886.0,5327.0,0.3283634928991278,16.0
1137.0,2441.0,0.32949788585151557,2.0
4286.0,4646.0,0.3309140737242694,6.0
3878.0,5225.0,0.3316439881147233,5.0
5045.0,5077.0,0.3344168226462493,5.0
5021.0,5281.0,0.3373090908600242,8.0
5103.0,5181.0,0.337756380131208,8.0
951.0,4190.0,0.33922073691028554,3.0
223.0,5293.0,0.3403466897553889,6.0
1846.0,5037.0,0.3413859875698646,10.0
4410.0,4906.0,0.34210503822831506,5.0
4896.0,5026.0,0.34237787790171764,11.0
4927.0,5014.0,0.3428466783694775,6.0
4532.0,5068.0,0.343417790243375,9.0
4124.0,5133.0,0.3435037877913111,20.0
709.0,4061.0,0.3436201235706937,3.0
4992.0,5233.0,0.3449081050213745,12.0
4757.0,4776.0,0.34891568220129654,7.0
4853.0,5019.0,0.3512337197028195,12.0
866.0,4794.0,0.35142020682918484,4.0
4366.0,5216.0,0.35169125677854407,10.0
2941.0,5348.0,0.3523849037922387,15.0
4723.0,5221.0,0.3567794332787648,10.0
4259.0,4969.0,0.357515212248537,4.0
4970.0,5097.0,0.35892387478789806,8.0
5110.0,5223.0,0.3591938823631959,10.0
1720.0,3966.0,0.3594682341331281,3.0
4681.0,4813.0,0.3597121965217987,8.0
4067.0,4809.0,0.35981155120824243,11.0
4302.0,5128.0,0.3602837501013391,9.0
4816.0,4954.0,0.36244838383123,8.0
5108.0,5376.0,0.3629186153797075,20.0
348.0,4882.0,0.3635168914580701,5.0
5094.0,5388.0,0.36357922423080674,12.0
1748.0,5082.0,0.3638126603312156,8.0
4642.0,5319.0,0.36383644175270435,6.0
4472.0,4892.0,0.3639554557940058,10.0
3146.0,4539.0,0.36559468723328603,7.0
10.0,4239.0,0.36866420110401504,6.0
5081.0,5238.0,0.36941209724409607,14.0
4624.0,5201.0,0.3700353102165095,10.0
4935.0,5231.0,0.37059579365419143,8.0
4963.0,5220.0,0.3708531299115172,6.0
4482.0,5341.0,0.37453019116960656,11.0
1285.0,4962.0,0.37516169220061346,5.0
2003.0,5199.0,0.37569533273959377,3.0
4849.0,5267.0,0.3759432035135733,13.0
4559.0,4780.0,0.37839935825828463,8.0
4840.0,5074.0,0.3799027944167772,11.0
5028.0,5100.0,0.3802956658270849,8.0
4863.0,5146.0,0.3805427781718114,24.0
5039.0,5245.0,0.3806460724236427,18.0
5282.0,5303.0,0.38187123750404556,5.0
4830.0,5371.0,0.38310645916900293,11.0
164.0,5387.0,0.38414791089432737,12.0
4832.0,5297.0,0.38437041767531155,20.0
4891.0,5334.0,0.3844330277729643,10.0
4831.0,5308.0,0.384520170898033,8.0
4877.0,5407.0,0.3849869034950087,15.0
612.0,757.0,0.38546078629553865,2.0
4741.0,5222.0,0.386078444644921,14.0
3951.0,5236.0,0.38894720620367745,13.0
4650.0,4932.0,0.39011831083636983,15.0
1517.0,5171.0,0.3903446824088945,3.0
175.0,5156.0,0.3915613970431613,4.0
4183.0,5365.0,0.3950517545609109,6.0
3697.0,5401.0,0.39589219048866514,11.0
4974.0,5264.0,0.3963659565150892,12.0
2117.0,4899.0,0.39647300611594216,3.0
4486.0,5177.0,0.3974938948225931,14.0
4712.0,4753.0,0.39808561394767566,4.0
673.0,5006.0,0.39871152861070425,5.0
973.0,5197.0,0.40097839417069764,4.0
3794.0,5258.0,0.404066852270263,12.0
3625.0,5275.0,0.4052849925497435,5.0
1757.0,5391.0,0.4055272051908917,27.0
5095.0,5256.0,0.4098802811769654,8.0
1988.0,5404.0,0.41064040448441974,15.0
5118.0,5232.0,0.4111861446654559,8.0
4683.0,5096.0,0.4120255001035085,4.0
4901.0,5283.0,0.4126036052572794,7.0
5200.0,5252.0,0.41274421142793816,14.0
5174.0,5300.0,0.4128874123371179,12.0
2104.0,5215.0,0.4132850640683114,6.0
